Entity,Code,Year,Fossil fuels (TWh)
Other Northern Africa (BP),,1971,29.052013397216797
Other Northern Africa (BP),,1972,36.35932922363281
Other Northern Africa (BP),,1973,47.97578811645508
Other Northern Africa (BP),,1974,52.092445373535156
Other Northern Africa (BP),,1975,57.984275817871094
Other Northern Africa (BP),,1976,68.62391662597656
Other Northern Africa (BP),,1977,78.08319091796875
Other Northern Africa (BP),,1978,87.13630676269531
Other Northern Africa (BP),,1979,113.99148559570312
Other Northern Africa (BP),,1980,120.37911224365234
Other Northern Africa (BP),,1981,128.70184326171875
Other Northern Africa (BP),,1982,130.221923828125
Other Northern Africa (BP),,1983,139.8935089111328
Other Northern Africa (BP),,1984,137.1750030517578
Other Northern Africa (BP),,1985,154.5084228515625
Other Northern Africa (BP),,1986,158.3922119140625
Other Northern Africa (BP),,1987,175.2547607421875
Other Northern Africa (BP),,1988,178.2981414794922
Other Northern Africa (BP),,1989,192.151611328125
Other Northern Africa (BP),,1990,186.92623901367188
Other Northern Africa (BP),,1991,185.24334716796875
Other Northern Africa (BP),,1992,184.89256286621094
Other Northern Africa (BP),,1993,196.6284637451172
Other Northern Africa (BP),,1994,214.443115234375
Other Northern Africa (BP),,1995,226.26803588867188
Other Northern Africa (BP),,1996,231.72256469726562
Other Northern Africa (BP),,1997,241.21971130371094
Other Northern Africa (BP),,1998,250.95022583007812
Other Northern Africa (BP),,1999,248.10406494140625
Other Northern Africa (BP),,2000,267.1248474121094
Other Northern Africa (BP),,2001,273.1329345703125
Other Northern Africa (BP),,2002,270.9775390625
Other Northern Africa (BP),,2003,279.9683532714844
Other Northern Africa (BP),,2004,302.328125
Other Northern Africa (BP),,2005,309.10540771484375
Other Northern Africa (BP),,2006,311.8404846191406
Other Northern Africa (BP),,2007,303.58074951171875
Other Northern Africa (BP),,2008,317.1549377441406
Other Northern Africa (BP),,2009,337.623779296875
Other Northern Africa (BP),,2010,348.32379150390625
Other Northern Africa (BP),,2011,251.15106201171875
Other Northern Africa (BP),,2012,300.2288818359375
Other Northern Africa (BP),,2013,322.5234680175781
Other Northern Africa (BP),,2014,317.2510986328125
Other Northern Africa (BP),,2015,314.680419921875
Other Northern Africa (BP),,2016,323.57940673828125
Other Northern Africa (BP),,2017,319.1870422363281
Other Northern Africa (BP),,2018,321.83917236328125
Other Northern Africa (BP),,2019,319.7505187988281
Other Northern Africa (BP),,2020,287.4828186035156
Other Northern Africa (BP),,2021,337.50714111328125
Other South America (BP),,1965,37.563175201416016
Other South America (BP),,1966,38.44951248168945
Other South America (BP),,1967,38.628074645996094
Other South America (BP),,1968,39.59772872924805
Other South America (BP),,1969,42.375770568847656
Other South America (BP),,1970,43.32918930053711
Other South America (BP),,1971,43.84220504760742
Other South America (BP),,1972,46.12862777709961
Other South America (BP),,1973,47.394813537597656
Other South America (BP),,1974,46.67202377319336
Other South America (BP),,1975,51.82139205932617
Other South America (BP),,1976,53.74172592163086
Other South America (BP),,1977,54.91804885864258
Other South America (BP),,1978,61.78968048095703
Other South America (BP),,1979,64.48352813720703
Other South America (BP),,1980,61.322181701660156
Other South America (BP),,1981,60.79317855834961
Other South America (BP),,1982,55.981136322021484
Other South America (BP),,1983,50.230812072753906
Other South America (BP),,1984,48.75556564331055
Other South America (BP),,1985,50.31796646118164
Other South America (BP),,1986,50.57097244262695
Other South America (BP),,1987,52.482181549072266
Other South America (BP),,1988,57.698448181152344
Other South America (BP),,1989,59.08484649658203
Other South America (BP),,1990,56.69019317626953
Other South America (BP),,1991,59.04850769042969
Other South America (BP),,1992,61.901466369628906
Other South America (BP),,1993,64.53719329833984
Other South America (BP),,1994,71.89388275146484
Other South America (BP),,1995,81.606201171875
Other South America (BP),,1996,84.30304718017578
Other South America (BP),,1997,85.0942611694336
Other South America (BP),,1998,88.02075958251953
Other South America (BP),,1999,94.74809265136719
Other South America (BP),,2000,81.63681030273438
Other South America (BP),,2001,78.98421478271484
Other South America (BP),,2002,79.20975494384766
Other South America (BP),,2003,85.72513580322266
Other South America (BP),,2004,92.45066833496094
Other South America (BP),,2005,93.4490966796875
Other South America (BP),,2006,93.74311828613281
Other South America (BP),,2007,102.24198913574219
Other South America (BP),,2008,113.16974639892578
Other South America (BP),,2009,122.10398864746094
Other South America (BP),,2010,130.01231384277344
Other South America (BP),,2011,136.64732360839844
Other South America (BP),,2012,138.6683349609375
Other South America (BP),,2013,142.3993682861328
Other South America (BP),,2014,143.96942138671875
Other South America (BP),,2015,145.98593139648438
Other South America (BP),,2016,153.78561401367188
Other South America (BP),,2017,156.73046875
Other South America (BP),,2018,162.66061401367188
Other South America (BP),,2019,164.09152221679688
Other South America (BP),,2020,149.75244140625
Other South America (BP),,2021,164.96405029296875
Other South and Central America (BP),,1965,288.16455078125
Other South and Central America (BP),,1966,296.2405090332031
Other South and Central America (BP),,1967,307.2929382324219
Other South and Central America (BP),,1968,314.5638427734375
Other South and Central America (BP),,1969,325.0014953613281
Other South and Central America (BP),,1970,363.3246154785156
Other South and Central America (BP),,1971,371.07513427734375
Other South and Central America (BP),,1972,395.9691162109375
Other South and Central America (BP),,1973,426.7080078125
Other South and Central America (BP),,1974,427.12725830078125
Other South and Central America (BP),,1975,430.9429626464844
Other South and Central America (BP),,1976,440.5468444824219
Other South and Central America (BP),,1977,462.5166015625
Other South and Central America (BP),,1978,478.6479797363281
Other South and Central America (BP),,1979,492.3897399902344
Other South and Central America (BP),,1980,529.6275024414062
Other South and Central America (BP),,1981,530.7360229492188
Other South and Central America (BP),,1982,473.1089782714844
Other South and Central America (BP),,1983,451.5541687011719
Other South and Central America (BP),,1984,471.96795654296875
Other South and Central America (BP),,1985,452.31463623046875
Other South and Central America (BP),,1986,445.5881042480469
Other South and Central America (BP),,1987,465.9923095703125
Other South and Central America (BP),,1988,471.0899658203125
Other South and Central America (BP),,1989,493.6644287109375
Other South and Central America (BP),,1990,488.1787414550781
Other South and Central America (BP),,1991,489.6749267578125
Other South and Central America (BP),,1992,488.135498046875
Other South and Central America (BP),,1993,500.3801574707031
Other South and Central America (BP),,1994,535.9561767578125
Other South and Central America (BP),,1995,558.3027954101562
Other South and Central America (BP),,1996,570.8502197265625
Other South and Central America (BP),,1997,604.179931640625
Other South and Central America (BP),,1998,640.4752197265625
Other South and Central America (BP),,1999,632.4913940429688
Other South and Central America (BP),,2000,682.6569213867188
Other South and Central America (BP),,2001,701.5352172851562
Other South and Central America (BP),,2002,711.8026733398438
Other South and Central America (BP),,2003,730.4169921875
Other South and Central America (BP),,2004,743.7559814453125
Other South and Central America (BP),,2005,743.8544921875
Other South and Central America (BP),,2006,768.7350463867188
Other South and Central America (BP),,2007,777.8523559570312
Other South and Central America (BP),,2008,772.5061645507812
Other South and Central America (BP),,2009,751.5642700195312
Other South and Central America (BP),,2010,754.427001953125
Other South and Central America (BP),,2011,784.160888671875
Other South and Central America (BP),,2012,782.4653930664062
Other South and Central America (BP),,2013,776.9727783203125
Other South and Central America (BP),,2014,782.8200073242188
Other South and Central America (BP),,2015,819.1182250976562
Other South and Central America (BP),,2016,851.1782836914062
Other South and Central America (BP),,2017,839.4054565429688
Other South and Central America (BP),,2018,848.741943359375
Other South and Central America (BP),,2019,890.1286010742188
Other South and Central America (BP),,2020,775.177001953125
Other South and Central America (BP),,2021,872.3976440429688
Other Southern Africa (BP),,2007,34.98489761352539
Pakistan,PAK,1965,75.72959899902344
Pakistan,PAK,1966,76.34585571289062
Pakistan,PAK,1967,84.0224380493164
Pakistan,PAK,1968,94.87881469726562
Pakistan,PAK,1969,94.86990356445312
Pakistan,PAK,1970,94.31351470947266
Pakistan,PAK,1971,84.82046508789062
Pakistan,PAK,1972,77.08457946777344
Pakistan,PAK,1973,82.05839538574219
Pakistan,PAK,1974,89.53541564941406
Pakistan,PAK,1975,92.56944274902344
Pakistan,PAK,1976,93.2775650024414
Pakistan,PAK,1977,99.94884490966797
Pakistan,PAK,1978,104.34913635253906
Pakistan,PAK,1979,114.32905578613281
Pakistan,PAK,1980,128.2429656982422
Pakistan,PAK,1981,138.45956420898438
Pakistan,PAK,1982,152.03407287597656
Pakistan,PAK,1983,159.60775756835938
Pakistan,PAK,1984,169.57522583007812
Pakistan,PAK,1985,178.54852294921875
Pakistan,PAK,1986,192.9215545654297
Pakistan,PAK,1987,210.1038818359375
Pakistan,PAK,1988,224.2525634765625
Pakistan,PAK,1989,240.32638549804688
Pakistan,PAK,1990,253.7852783203125
Pakistan,PAK,1991,268.446533203125
Pakistan,PAK,1992,279.4846496582031
Pakistan,PAK,1993,310.3028564453125
Pakistan,PAK,1994,324.05926513671875
Pakistan,PAK,1995,341.93817138671875
Pakistan,PAK,1996,363.17327880859375
Pakistan,PAK,1997,367.0591125488281
Pakistan,PAK,1998,381.44622802734375
Pakistan,PAK,1999,409.9068603515625
Pakistan,PAK,2000,426.19287109375
Pakistan,PAK,2001,432.748046875
Pakistan,PAK,2002,446.13629150390625
Pakistan,PAK,2003,479.9666748046875
Pakistan,PAK,2004,537.4024658203125
Pakistan,PAK,2005,551.6050415039062
Pakistan,PAK,2006,588.339599609375
Pakistan,PAK,2007,628.5451049804688
Pakistan,PAK,2008,646.4588623046875
Pakistan,PAK,2009,650.4837646484375
Pakistan,PAK,2010,651.2127685546875
Pakistan,PAK,2011,645.3560180664062
Pakistan,PAK,2012,650.99267578125
Pakistan,PAK,2013,653.9742431640625
Pakistan,PAK,2014,674.5904541015625
Pakistan,PAK,2015,713.5650634765625
Pakistan,PAK,2016,777.4761962890625
Pakistan,PAK,2017,830.0101318359375
Pakistan,PAK,2018,856.576416015625
Pakistan,PAK,2019,851.9627685546875
Pakistan,PAK,2020,835.0263061523438
Pakistan,PAK,2021,917.6986083984375
Peru,PER,1965,48.72926330566406
Peru,PER,1966,60.31260299682617
Peru,PER,1967,60.57133102416992
Peru,PER,1968,61.192718505859375
Peru,PER,1969,60.85710144042969
Peru,PER,1970,63.59023666381836
Peru,PER,1971,64.17221069335938
Peru,PER,1972,55.74864196777344
Peru,PER,1973,65.0240249633789
Peru,PER,1974,76.22306823730469
Peru,PER,1975,78.24848175048828
Peru,PER,1976,78.9005126953125
Peru,PER,1977,78.84152221679688
Peru,PER,1978,77.96076965332031
Peru,PER,1979,80.5702896118164
Peru,PER,1980,86.75524139404297
Peru,PER,1981,89.3560791015625
Peru,PER,1982,87.93555450439453
Peru,PER,1983,75.78934478759766
Peru,PER,1984,79.49064636230469
Peru,PER,1985,76.65059661865234
Peru,PER,1986,82.0540771484375
Peru,PER,1987,88.06817626953125
Peru,PER,1988,86.48424530029297
Peru,PER,1989,76.75779724121094
Peru,PER,1990,75.73776245117188
Peru,PER,1991,71.96630859375
Peru,PER,1992,74.51445770263672
Peru,PER,1993,77.71644592285156
Peru,PER,1994,84.82791900634766
Peru,PER,1995,95.17051696777344
Peru,PER,1996,98.5949935913086
Peru,PER,1997,100.0341567993164
Peru,PER,1998,98.93704986572266
Peru,PER,1999,100.8548355102539
Peru,PER,2000,100.41546630859375
Peru,PER,2001,94.86412811279297
Peru,PER,2002,97.21137237548828
Peru,PER,2003,94.02071380615234
Peru,PER,2004,106.77769470214844
Peru,PER,2005,112.46863555908203
Peru,PER,2006,108.85392761230469
Peru,PER,2007,124.8365249633789
Peru,PER,2008,140.2625732421875
Peru,PER,2009,142.46702575683594
Peru,PER,2010,169.2000732421875
Peru,PER,2011,188.99761962890625
Peru,PER,2012,194.663330078125
Peru,PER,2013,198.4517364501953
Peru,PER,2014,204.25088500976562
Peru,PER,2015,213.68612670898438
Peru,PER,2016,232.46975708007812
Peru,PER,2017,227.77615356445312
Peru,PER,2018,238.33502197265625
Peru,PER,2019,246.14794921875
Peru,PER,2020,195.7729949951172
Peru,PER,2021,236.35791015625
Philippines,PHL,1965,50.2024040222168
Philippines,PHL,1966,54.69535446166992
Philippines,PHL,1967,61.513607025146484
Philippines,PHL,1968,69.98924255371094
Philippines,PHL,1969,75.05029296875
Philippines,PHL,1970,85.30467224121094
Philippines,PHL,1971,98.95893096923828
Philippines,PHL,1972,97.11933135986328
Philippines,PHL,1973,113.9342041015625
Philippines,PHL,1974,106.62303161621094
Philippines,PHL,1975,115.2632064819336
Philippines,PHL,1976,118.52251434326172
Philippines,PHL,1977,130.40069580078125
Philippines,PHL,1978,134.28475952148438
Philippines,PHL,1979,138.3218231201172
Philippines,PHL,1980,130.07229614257812
Philippines,PHL,1981,123.56123352050781
Philippines,PHL,1982,119.33641815185547
Philippines,PHL,1983,127.25503540039062
Philippines,PHL,1984,108.65516662597656
Philippines,PHL,1985,101.42652130126953
Philippines,PHL,1986,103.212890625
Philippines,PHL,1987,118.83863830566406
Philippines,PHL,1988,130.1608428955078
Philippines,PHL,1989,141.51083374023438
Philippines,PHL,1990,148.98336791992188
Philippines,PHL,1991,146.2605743408203
Philippines,PHL,1992,176.71974182128906
Philippines,PHL,1993,182.1697235107422
Philippines,PHL,1994,191.1787872314453
Philippines,PHL,1995,216.31463623046875
Philippines,PHL,1996,231.85067749023438
Philippines,PHL,1997,253.1446990966797
Philippines,PHL,1998,255.74444580078125
Philippines,PHL,1999,248.8548583984375
Philippines,PHL,2000,245.3738555908203
Philippines,PHL,2001,246.5033416748047
Philippines,PHL,2002,245.6337890625
Philippines,PHL,2003,255.2330322265625
Philippines,PHL,2004,262.4361572265625
Philippines,PHL,2005,262.9606018066406
Philippines,PHL,2006,248.08290100097656
Philippines,PHL,2007,264.6234436035156
Philippines,PHL,2008,270.3642883300781
Philippines,PHL,2009,273.53704833984375
Philippines,PHL,2010,290.10919189453125
Philippines,PHL,2011,291.6641540527344
Philippines,PHL,2012,299.9484558105469
Philippines,PHL,2013,327.56671142578125
Philippines,PHL,2014,347.6371154785156
Philippines,PHL,2015,383.1463928222656
Philippines,PHL,2016,421.0342712402344
Philippines,PHL,2017,464.7935485839844
Philippines,PHL,2018,479.4191589355469
Philippines,PHL,2019,499.0404052734375
Philippines,PHL,2020,448.4593200683594
Philippines,PHL,2021,479.6988220214844
Poland,POL,1965,773.3207397460938
Poland,POL,1966,788.4074096679688
Poland,POL,1967,811.3295288085938
Poland,POL,1968,873.2449340820312
Poland,POL,1969,933.4027099609375
Poland,POL,1970,982.4959716796875
Poland,POL,1971,1014.1815795898438
Poland,POL,1972,1069.8839111328125
Poland,POL,1973,1090.046630859375
Poland,POL,1974,1124.2314453125
Poland,POL,1975,1213.71142578125
Poland,POL,1976,1280.0733642578125
Poland,POL,1977,1333.7825927734375
Poland,POL,1978,1400.7568359375
Poland,POL,1979,1422.14306640625
Poland,POL,1980,1487.892333984375
Poland,POL,1981,1341.294677734375
Poland,POL,1982,1367.6370849609375
Poland,POL,1983,1373.2655029296875
Poland,POL,1984,1428.6519775390625
Poland,POL,1985,1459.6986083984375
Poland,POL,1986,1502.0048828125
Poland,POL,1987,1551.10693359375
Poland,POL,1988,1521.3033447265625
Poland,POL,1989,1464.4366455078125
Poland,POL,1990,1205.964111328125
Poland,POL,1991,1179.6851806640625
Poland,POL,1992,1127.5860595703125
Poland,POL,1993,1127.2528076171875
Poland,POL,1994,1077.8927001953125
Poland,POL,1995,1102.9259033203125
Poland,POL,1996,1157.8153076171875
Poland,POL,1997,1146.1966552734375
Poland,POL,1998,1096.6575927734375
Poland,POL,1999,1075.7215576171875
Poland,POL,2000,1010.5768432617188
Poland,POL,2001,1002.1676025390625
Poland,POL,2002,991.3861083984375
Poland,POL,2003,1027.220947265625
Poland,POL,2004,1031.9388427734375
Poland,POL,2005,1052.260009765625
Poland,POL,2006,1103.0347900390625
Poland,POL,2007,1096.41357421875
Poland,POL,2008,1108.2928466796875
Poland,POL,2009,1060.0882568359375
Poland,POL,2010,1125.89892578125
Poland,POL,2011,1125.513671875
Poland,POL,2012,1079.6759033203125
Poland,POL,2013,1082.903564453125
Poland,POL,2014,1034.27099609375
Poland,POL,2015,1039.3299560546875
Poland,POL,2016,1090.460205078125
Poland,POL,2017,1131.243408203125
Poland,POL,2018,1148.2763671875
Poland,POL,2019,1101.9427490234375
Poland,POL,2020,1046.05712890625
Poland,POL,2021,1138.123046875
Portugal,PRT,1965,37.41447067260742
Portugal,PRT,1966,38.317054748535156
Portugal,PRT,1967,41.51373291015625
Portugal,PRT,1968,43.32865905761719
Portugal,PRT,1969,44.79991912841797
Portugal,PRT,1970,59.12630844116211
Portugal,PRT,1971,65.94996643066406
Portugal,PRT,1972,70.7131576538086
Portugal,PRT,1973,79.42516326904297
Portugal,PRT,1974,82.76030731201172
